uri,kind,size_bytes,dtype,shape,retention,confidentiality,source_system,family,workflow_seat,source_abspath,note
mi/plots/residual-divergence/item_13_reverse_sentences_sft_unembed/norm_by_layer.png,export,157200,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_13_reverse_sentences_sft_unembed\norm_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_13_reverse_sentences_sft_unembed/norm_by_token.png,export,243669,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_13_reverse_sentences_sft_unembed\norm_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_13_reverse_sentences_sft_unembed/tracked_1400_by_layer.png,export,182036,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_13_reverse_sentences_sft_unembed\tracked_1400_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_13_reverse_sentences_sft_unembed/tracked_1400_by_token.png,export,233755,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_13_reverse_sentences_sft_unembed\tracked_1400_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_13_reverse_sentences_sft_unembed/tracked_3363_by_layer.png,export,281219,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_13_reverse_sentences_sft_unembed\tracked_3363_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_13_reverse_sentences_sft_unembed/tracked_3363_by_token.png,export,344577,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_13_reverse_sentences_sft_unembed\tracked_3363_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_14_reverse_sentences_sft_embedding/cosine_sim_by_layer.png,export,328251,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_14_reverse_sentences_sft_embedding\cosine_sim_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_14_reverse_sentences_sft_embedding/cosine_sim_by_token.png,export,345126,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_14_reverse_sentences_sft_embedding\cosine_sim_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_14_reverse_sentences_sft_embedding/entropy_by_layer.png,export,249594,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_14_reverse_sentences_sft_embedding\entropy_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_14_reverse_sentences_sft_embedding/entropy_by_token.png,export,303197,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_14_reverse_sentences_sft_embedding\entropy_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_14_reverse_sentences_sft_embedding/kl_div_by_layer.png,export,66486,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_14_reverse_sentences_sft_embedding\kl_div_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_14_reverse_sentences_sft_embedding/kl_div_by_token.png,export,96963,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_14_reverse_sentences_sft_embedding\kl_div_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_14_reverse_sentences_sft_embedding/norm_by_layer.png,export,157595,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_14_reverse_sentences_sft_embedding\norm_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_14_reverse_sentences_sft_embedding/norm_by_token.png,export,244080,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_14_reverse_sentences_sft_embedding\norm_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_14_reverse_sentences_sft_embedding/tracked_1400_by_layer.png,export,182389,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_14_reverse_sentences_sft_embedding\tracked_1400_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_14_reverse_sentences_sft_embedding/tracked_1400_by_token.png,export,234180,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_14_reverse_sentences_sft_embedding\tracked_1400_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_14_reverse_sentences_sft_embedding/tracked_3363_by_layer.png,export,281589,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_14_reverse_sentences_sft_embedding\tracked_3363_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_14_reverse_sentences_sft_embedding/tracked_3363_by_token.png,export,344979,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_14_reverse_sentences_sft_embedding\tracked_3363_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_15_dual_channel_default/cosine_sim_by_layer.png,export,321603,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_15_dual_channel_default\cosine_sim_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_15_dual_channel_default/cosine_sim_by_token.png,export,324456,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_15_dual_channel_default\cosine_sim_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_15_dual_channel_default/entropy_by_layer.png,export,284268,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_15_dual_channel_default\entropy_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_15_dual_channel_default/entropy_by_token.png,export,318874,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_15_dual_channel_default\entropy_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_15_dual_channel_default/kl_div_by_layer.png,export,63453,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_15_dual_channel_default\kl_div_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_15_dual_channel_default/kl_div_by_token.png,export,94148,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_15_dual_channel_default\kl_div_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_15_dual_channel_default/norm_by_layer.png,export,155464,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_15_dual_channel_default\norm_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_15_dual_channel_default/norm_by_token.png,export,243688,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_15_dual_channel_default\norm_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_15_dual_channel_default/tracked_1400_by_layer.png,export,174392,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_15_dual_channel_default\tracked_1400_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_15_dual_channel_default/tracked_1400_by_token.png,export,236298,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_15_dual_channel_default\tracked_1400_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_15_dual_channel_default/tracked_3363_by_layer.png,export,270701,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_15_dual_channel_default\tracked_3363_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_15_dual_channel_default/tracked_3363_by_token.png,export,332829,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_15_dual_channel_default\tracked_3363_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_16_dual_channel_sft_unembed/cosine_sim_by_layer.png,export,323011,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_16_dual_channel_sft_unembed\cosine_sim_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_16_dual_channel_sft_unembed/cosine_sim_by_token.png,export,325875,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_16_dual_channel_sft_unembed\cosine_sim_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_16_dual_channel_sft_unembed/entropy_by_layer.png,export,285691,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_16_dual_channel_sft_unembed\entropy_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_16_dual_channel_sft_unembed/entropy_by_token.png,export,320367,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_16_dual_channel_sft_unembed\entropy_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_16_dual_channel_sft_unembed/kl_div_by_layer.png,export,64823,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_16_dual_channel_sft_unembed\kl_div_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_16_dual_channel_sft_unembed/kl_div_by_token.png,export,95507,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_16_dual_channel_sft_unembed\kl_div_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_16_dual_channel_sft_unembed/norm_by_layer.png,export,156667,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_16_dual_channel_sft_unembed\norm_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_16_dual_channel_sft_unembed/norm_by_token.png,export,245116,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_16_dual_channel_sft_unembed\norm_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_16_dual_channel_sft_unembed/tracked_1400_by_layer.png,export,175519,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_16_dual_channel_sft_unembed\tracked_1400_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_16_dual_channel_sft_unembed/tracked_1400_by_token.png,export,237674,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_16_dual_channel_sft_unembed\tracked_1400_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_16_dual_channel_sft_unembed/tracked_3363_by_layer.png,export,272106,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_16_dual_channel_sft_unembed\tracked_3363_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_16_dual_channel_sft_unembed/tracked_3363_by_token.png,export,334199,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_16_dual_channel_sft_unembed\tracked_3363_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
